date,time,precipitation_mm,relative_humidity_percent,vapor_pressure_deficit_k_pa,air_temperature_c,incident_shortwave_radiation,windspeed_m_s
20190101,0:00:00,0,NA,NA,10.22167,0,1.330454492
20190101,1:00:00,0,NA,NA,9.536667,0,1.314465807
20190101,2:00:00,0,NA,NA,9.573333,0,1.135895534
20190101,3:00:00,0,NA,NA,9.936667,0,1.090754407
20190101,4:00:00,0,NA,NA,9.39,0,1.481631377
20190101,5:00:00,0,NA,NA,8.651667,0,1.124410133
20190101,6:00:00,0,NA,NA,9.31,0,1.073374147
20190101,7:00:00,0,NA,NA,9.011667,0,1.171556191
20190101,8:00:00,0,NA,NA,9.608333,0,1.496015002
20190101,9:00:00,0,NA,NA,9.206667,166.6667,1.099931014
20190101,10:00:00,0,NA,NA,8.918333,322.2222,1.083038245
20190101,11:00:00,0,NA,NA,9.37,438.8889,1.11445201
20190101,12:00:00,0,NA,NA,11.36333,502.7778,1.51357231
20190101,13:00:00,0,NA,NA,13.11333,505.5556,1.624799596
20190101,14:00:00,0,NA,NA,12.31167,447.2222,1.516448921
20190101,15:00:00,0,NA,NA,12.39333,336.1111,1.591845873
20190101,16:00:00,0,NA,NA,12.19333,175,1.382721753
20190101,17:00:00,0,NA,NA,12.95,0,1.223795554
20190101,18:00:00,0,NA,NA,11.89333,0,1.068460207
20190101,19:00:00,0,NA,NA,9.603333,0,1.154269827
20190101,20:00:00,0,NA,NA,7.91,0,1.209383001
20190101,21:00:00,0,NA,NA,6.933333,0,1.929630132
20190101,22:00:00,0,NA,NA,5.943333,0,1.815806941
20190101,23:00:00,0,NA,NA,5.63,0,1.443185046
20190102,0:00:00,0,NA,NA,5.355,0,1.443445618
20190102,1:00:00,0,NA,NA,6.416667,0,1.697644617
20190102,2:00:00,0,NA,NA,6.008333,0,1.290241674
20190102,3:00:00,0,NA,NA,5.115,0,1.388621969
20190102,4:00:00,0,NA,NA,5.246667,0,1.385860132
20190102,5:00:00,0,NA,NA,5.458333,0,1.072669399
20190102,6:00:00,0,NA,NA,5.503333,0,1.572790343
20190102,7:00:00,0,NA,NA,5.358333,0,1.588068345
20190102,8:00:00,0,NA,NA,5.588333,0,1.357040152
20190102,9:00:00,0,NA,NA,4.583333,169.4444,1.114393435
20190102,10:00:00,0,NA,NA,4.431667,327.7778,1.427997795
20190102,11:00:00,0,NA,NA,7.923333,444.4444,1.235471852
20190102,12:00:00,0,NA,NA,9.79,505.5556,1.399286466
20190102,13:00:00,0,NA,NA,11.83833,505.5556,1.32580481
20190102,14:00:00,0,NA,NA,13.63167,447.2222,1.438799175
20190102,15:00:00,0,NA,NA,13.895,333.3333,1.691703148
20190102,16:00:00,0,NA,NA,14.61,172.2222,1.426365377
20190102,17:00:00,0,NA,NA,15.01833,0,1.312634121
20190102,18:00:00,0,NA,NA,14.82,0,1.204591692
20190102,19:00:00,0,NA,NA,13.505,0,1.239816866
20190102,20:00:00,0,NA,NA,12.28167,0,1.275989229
20190102,21:00:00,0,NA,NA,11.39667,0,1.728072943
20190102,22:00:00,0,NA,NA,11.13667,0,1.260199815
20190102,23:00:00,0,NA,NA,9.978333,0,1.426518555
20190103,0:00:00,0,NA,NA,10.68667,0,1.067704716
20190103,1:00:00,0,NA,NA,10.47167,0,1.0911308
20190103,2:00:00,0,NA,NA,8.833333,0,1.469799973
20190103,3:00:00,0,NA,NA,7.685,0,1.36013906
20190103,4:00:00,0,NA,NA,7.171667,0,1.164070984
20190103,5:00:00,0,NA,NA,6.693333,0,1.221393144
20190103,6:00:00,0,NA,NA,6.273333,0,1.422492428
20190103,7:00:00,0,NA,NA,5.618333,0,1.180616648
20190103,8:00:00,0,NA,NA,5.04,0,1.430242593
20190103,9:00:00,0,NA,NA,4.391667,169.4444,1.100357903
20190103,10:00:00,0,NA,NA,4.816667,327.7778,1.114983356
20190103,11:00:00,0,NA,NA,5.935,447.2222,1.103391167
20190103,12:00:00,0,NA,NA,9.131667,458.3333,1.280347462
20190103,13:00:00,0,NA,NA,10.84,477.7778,1.596795216
20190103,14:00:00,0,NA,NA,9.771667,475,1.555688567
20190103,15:00:00,0,NA,NA,10.32833,188.8889,1.620082456
20190103,16:00:00,0,NA,NA,9.576667,186.1111,1.245844457
20190103,17:00:00,0,NA,NA,9.845,16.66667,1.175595304
20190103,18:00:00,0,NA,NA,8.338333,0,1.11511975
20190103,19:00:00,0,NA,NA,6.786667,0,1.394063986
20190103,20:00:00,0,NA,NA,5.528333,0,1.029581244
20190103,21:00:00,0,NA,NA,4.22,0,1.335033418
20190103,22:00:00,0,NA,NA,3.491667,0,1.004918701
20190103,23:00:00,0,NA,NA,3.095,0,1.216748226
20190104,0:00:00,0,NA,NA,3.058333,0,1.604271886
20190104,1:00:00,0,NA,NA,2.876667,0,1.266864697
20190104,2:00:00,0,NA,NA,3.116667,0,1.061635002
20190104,3:00:00,0,NA,NA,3.125,0,1.085856086
20190104,4:00:00,0,NA,NA,3.185,0,1.08722611
20190104,5:00:00,0,NA,NA,3.4,0,1.060822712
20190104,6:00:00,0,NA,NA,3.353333,0,1.389737134
20190104,7:00:00,0,NA,NA,3.683333,0,1.256784156
20190104,8:00:00,0,NA,NA,3.415,0,1.248594023
20190104,9:00:00,0,NA,NA,3.266667,172.2222,1.343195451
20190104,10:00:00,0,NA,NA,3.021667,330.5556,1.31809528
20190104,11:00:00,0,NA,NA,4.401667,447.2222,1.213666399
20190104,12:00:00,0,NA,NA,8.505,508.3333,1.264583263
20190104,13:00:00,0,NA,NA,10.25833,511.1111,1.325360524
20190104,14:00:00,0,NA,NA,10.26833,450,1.681054583
20190104,15:00:00,0,NA,NA,10.50333,336.1111,1.2473021
20190104,16:00:00,0,NA,NA,10.14,180.5556,1.304024506
20190104,17:00:00,0,NA,NA,10.50333,0,1.262662763
20190104,18:00:00,0,NA,NA,10.23667,0,1.042665989
20190104,19:00:00,0,NA,NA,8.615,0,1.290701602
20190104,20:00:00,0,NA,NA,6.745,0,1.421244174
20190104,21:00:00,0,NA,NA,5.665,0,1.335317548
20190104,22:00:00,0,NA,NA,6.445,0,1.83804416
20190104,23:00:00,0,NA,NA,6.838333,0,1.275796945
20190105,0:00:00,0,NA,NA,7.951667,0,1.301617836
20190105,1:00:00,0,NA,NA,8.716667,0,1.388520559
20190105,2:00:00,0,NA,NA,8.771667,0,1.13983376
20190105,3:00:00,0,NA,NA,7.545,0,1.173858021
20190105,4:00:00,0,NA,NA,7.163333,0,1.065363328
20190105,5:00:00,0,NA,NA,7.231667,0,1.567362684
20190105,6:00:00,0,NA,NA,6.288333,0,1.316744387
20190105,7:00:00,0,NA,NA,6.233333,0,1.659539403
20190105,8:00:00,0,NA,NA,7.461667,0,1.118590959
20190105,9:00:00,0,NA,NA,8.231667,169.4444,1.158735085
20190105,10:00:00,0,NA,NA,7.035,327.7778,1.480812084
20190105,11:00:00,0,NA,NA,8.153333,441.6667,1.18480719
20190105,12:00:00,0,NA,NA,9.108333,505.5556,1.402479216
20190105,13:00:00,0,NA,NA,11.94667,505.5556,1.40206575
20190105,14:00:00,0,NA,NA,13.11167,447.2222,1.428754414
20190105,15:00:00,0,NA,NA,13.82,333.3333,1.67678149
20190105,16:00:00,0,NA,NA,14.08667,180.5556,1.319611777
20190105,17:00:00,0,NA,NA,14.69,0,1.82306547
20190105,18:00:00,0,NA,NA,13.83167,0,1.552247139
20190105,19:00:00,0,NA,NA,11.98833,0,1.575205264
20190105,20:00:00,0,NA,NA,9.665,0,1.318636698
20190105,21:00:00,0,NA,NA,6.986667,0,1.456685915
20190105,22:00:00,0,NA,NA,7.173333,0,1.434455891
20190105,23:00:00,0,NA,NA,8.158333,0,1.263287538
20190106,0:00:00,0,NA,NA,8.603333,0,1.865081897
20190106,1:00:00,0,NA,NA,8.125,0,1.387863319
20190106,2:00:00,0,NA,NA,8.141667,0,1.455930815
20190106,3:00:00,0,NA,NA,8.255,0,1.405686064
20190106,4:00:00,0,NA,NA,7.193333,0,1.290630208
20190106,5:00:00,0,NA,NA,6.941667,0,1.711921215
20190106,6:00:00,0,NA,NA,5.466667,0,1.488083727
20190106,7:00:00,0,NA,NA,4,0,1.764260901
20190106,8:00:00,0,NA,NA,3.396667,0,1.437810869
20190106,9:00:00,0,NA,NA,5.563333,177.7778,1.327729401
20190106,10:00:00,0,NA,NA,6.468333,338.8889,1.430121657
20190106,11:00:00,0,NA,NA,7.091667,452.7778,2.862360207
20190106,12:00:00,0,NA,NA,7.345,513.8889,2.837967944
20190106,13:00:00,0,NA,NA,8.573333,516.6667,2.679577815
20190106,14:00:00,0,NA,NA,9.385,458.3333,2.765907691
20190106,15:00:00,0,NA,NA,10.18,344.4444,2.794517802
20190106,16:00:00,0,NA,NA,10.53,186.1111,2.559464151
20190106,17:00:00,0,NA,NA,10.855,0,2.121835912
20190106,18:00:00,0,NA,NA,10.20833,0,2.509640605
20190106,19:00:00,0,NA,NA,8.93,0,1.641755959
20190106,20:00:00,0,NA,NA,8.636667,0,1.934947559
20190106,21:00:00,0,NA,NA,8.373333,0,1.761952077
20190106,22:00:00,0,NA,NA,9.051667,0,1.433101686
20190106,23:00:00,0,NA,NA,9.898333,0,1.412163282
20190107,0:00:00,0,NA,NA,10.005,0,1.837884959
20190107,1:00:00,0,NA,NA,9.475,0,1.681231985
20190107,2:00:00,0,NA,NA,8.298333,0,1.434884941
20190107,3:00:00,0,NA,NA,8.56,0,1.707588732
20190107,4:00:00,0,NA,NA,8.768333,0,2.05742185
20190107,5:00:00,0,NA,NA,8.2,0,1.431970323
20190107,6:00:00,0,NA,NA,7.866667,0,1.144139541
20190107,7:00:00,0,NA,NA,8.65,0,1.220168882
20190107,8:00:00,0,NA,NA,8.456667,0,1.26957012
20190107,9:00:00,0,NA,NA,8.265,172.2222,1.156076196
20190107,10:00:00,0,NA,NA,7.321667,330.5556,1.424286795
20190107,11:00:00,0,NA,NA,7.581667,447.2222,2.148972876
20190107,12:00:00,0,NA,NA,8.236667,511.1111,3.104111363
20190107,13:00:00,0,NA,NA,9.053333,513.8889,2.754554619
20190107,14:00:00,0,NA,NA,11.00167,455.5556,2.739237826
20190107,15:00:00,0,NA,NA,11.68333,341.6667,2.631519021
20190107,16:00:00,0,NA,NA,10.93333,186.1111,2.65547863
20190107,17:00:00,0,NA,NA,10.01333,0,2.033383849
20190107,18:00:00,0,NA,NA,8.91,0,1.151216808
20190107,19:00:00,0,NA,NA,7.828333,0,1.18941713
20190107,20:00:00,0,NA,NA,7.118333,0,1.267524974
20190107,21:00:00,0,NA,NA,6.635,0,2.134694364
20190107,22:00:00,0,NA,NA,6.706667,0,2.207737894
20190107,23:00:00,0,NA,NA,6.206667,0,1.879804635
20190108,0:00:00,0,NA,NA,6.6,0,1.073839637
20190108,1:00:00,0,NA,NA,6.608333,0,1.284612959
20190108,2:00:00,0,NA,NA,6.348333,0,1.297410711
20190108,3:00:00,0,NA,NA,7.581667,0,2.279527797
20190108,4:00:00,0,NA,NA,7.836667,0,1.49857782
20190108,5:00:00,0,NA,NA,6.536667,0,1.550202067
20190108,6:00:00,0,NA,NA,6.056667,0,1.452758063
20190108,7:00:00,0,NA,NA,6.36,0,1.567160849
20190108,8:00:00,0,NA,NA,6.503333,11.11111,1.635182053
20190108,9:00:00,0,NA,NA,7.228333,172.2222,1.473925607
20190108,10:00:00,0,NA,NA,7.755,333.3333,1.112834268
20190108,11:00:00,0,NA,NA,7.763333,444.4444,1.491632861
20190108,12:00:00,0,NA,NA,10.48,502.7778,1.495290469
20190108,13:00:00,0,NA,NA,11.66167,500,1.524168646
20190108,14:00:00,0,NA,NA,12.16667,441.6667,1.420769111
20190108,15:00:00,0,NA,NA,12.78333,333.3333,1.962671554
20190108,16:00:00,0,NA,NA,12.90833,169.4444,2.436398012
20190108,17:00:00,0,NA,NA,13.08167,11.11111,2.455197519
20190108,18:00:00,0,NA,NA,10.68833,0,2.053415963
20190108,19:00:00,0,NA,NA,8.726667,0,1.936602683
20190108,20:00:00,0,NA,NA,8.13,0,1.71865912
20190108,21:00:00,0,NA,NA,7.283333,0,2.154299708
20190108,22:00:00,0,NA,NA,6.69,0,2.197753571
20190108,23:00:00,0,NA,NA,6.065,0,2.527715311
20190109,0:00:00,0,NA,NA,5.873333,0,1.160813016
20190109,1:00:00,0,60.13,0.369269989,5.866667,0,1.127032006
20190109,2:00:00,0,66.18833,0.312653194,5.843333,0,2.531774582
20190109,3:00:00,0,75.895,0.216573016,5.428333,0,2.125495236
20190109,4:00:00,0,74.66167,0.229213736,5.526667,0,2.333035492
20190109,5:00:00,0,79.04167,0.175042061,4.381667,0,1.356661408
20190109,6:00:00,0,78.13167,0.178211921,4.031667,0,2.422846472
20190109,7:00:00,0,62.915,0.310056186,4.396667,0,1.63774004
20190109,8:00:00,0,72.975,0.211519873,3.458333,27.77778,1.843295955
20190109,9:00:00,0,76.22667,0.172168955,2.363333,172.2222,2.349771365
20190109,10:00:00,0,66.03667,0.250143349,2.6,250,2.205392375
20190109,11:00:00,0,66.05,0.249749063,2.583333,261.1111,2.546580961
20190109,12:00:00,0,78.02833,0.159404712,2.388333,361.1111,3.663691456
20190109,13:00:00,0,83.675,0.114109783,1.866667,477.7778,3.281859109
20190109,14:00:00,0,74.46333,0.189802958,2.728333,250,2.35030836
20190109,15:00:00,0,70.26,0.23296147,3.47,100,2.938186531
20190109,16:00:00,0,67.81167,0.260964364,3.958333,91.66667,1.329464833
20190109,17:00:00,0,68.125,0.260948137,4.096667,16.66667,2.492484696
20190109,18:00:00,0,64.42833,0.29574113,4.316667,0,1.236488557
20190109,19:00:00,0,64.02167,0.28272442,3.515,0,1.642364844
20190109,20:00:00,0,70.31,0.214304452,2.316667,0,1.452149582
20190109,21:00:00,0,74.375,0.173494747,1.421667,0,2.774383881
20190109,22:00:00,0,78.76167,0.137933714,0.8433333,0,3.084536384
20190109,23:00:00,0,80.02333,0.123304187,0.14,0,3.315923965
20190110,0:00:00,0,81.28833,0.109881257,-0.545,0,5.576197691
20190110,1:00:00,0,78.33667,0.121454918,-1.178333,0,3.505745172
20190110,2:00:00,0,80.85667,0.104039573,-1.601667,0,2.772004769
20190110,3:00:00,0,86.725,0.069602793,-2.088333,0,1.84543607
20190110,4:00:00,0,83.74667,0.086561026,-1.876667,0,4.018229426
20190110,5:00:00,0,78.975,0.11337199,-1.708333,0,5.674552917
20190110,6:00:00,0,88.28667,0.059792451,-2.45,0,4.253531751
20190110,7:00:00,0,88.69333,0.057304307,-2.546667,0,5.255055535
20190110,8:00:00,0,86.72833,0.067388154,-2.521667,0,5.272512412
20190110,9:00:00,0,88.93833,0.055133644,-2.771667,80.55556,4.609519745
20190110,10:00:00,0,87.32333,0.062443396,-2.93,200,5.081026064
20190110,11:00:00,0,88.03833,0.058535151,-3.018333,377.7778,4.729071572
20190110,12:00:00,0,83.84333,0.082811021,-2.395,486.1111,4.599841197
20190110,13:00:00,0,75.31667,0.13092457,-1.931667,311.1111,4.401616655
20190110,14:00:00,0,74.01,0.141423021,-1.585,205.5556,4.603354011
20190110,15:00:00,0,69.18167,0.174585828,-1.036667,194.4444,4.080623737
20190110,16:00:00,0,64.15333,0.217016334,-0.1266667,136.1111,3.721456296
20190110,17:00:00,0,61.80333,0.234343954,0.05666667,16.66667,2.827555078
20190110,18:00:00,0,62.36,0.228869198,-0.06666667,0,3.897824353
20190110,19:00:00,0,64.32333,0.205990678,-0.7766667,0,3.567463045
20190110,20:00:00,0,66.00167,0.189541594,-1.255,0,2.185470507
20190110,21:00:00,0,71.88,0.146441462,-2.18,0,1.194876148
20190110,22:00:00,0,76.56667,0.113990895,-3.098333,0,3.532018787
20190110,23:00:00,0,72.70333,0.128812872,-3.505,0,3.801358515
20190111,0:00:00,0,65.82667,0.159066002,-3.688333,0,4.884080228
20190111,1:00:00,0,58.35167,0.193207266,-3.733333,0,4.871621301
20190111,2:00:00,0,48.06833,0.24405909,-3.56,0,5.586641792
20190111,3:00:00,0,40.89167,0.274101763,-3.738333,0,5.411826843
20190111,4:00:00,0,37.07333,0.299365366,-3.396667,0,5.308495669
20190111,5:00:00,0,33.76833,0.32966272,-2.79,0,5.652575462
20190111,6:00:00,0,35.66833,0.320721778,-2.768333,0,5.468541132
20190111,7:00:00,0,44.175,0.267604498,-3.295,0,5.234029688
20190111,8:00:00,0,54.00167,0.209553582,-3.975,13.88889,4.879438598
20190111,9:00:00,0,61.49167,0.170724388,-4.336667,177.7778,2.174978312
20190111,10:00:00,0,64.75667,0.157726415,-4.211667,333.3333,5.141366338
20190111,11:00:00,0,63.31833,0.176913448,-3.213333,447.2222,4.671669084
20190111,12:00:00,0,52.11667,0.279856389,-0.61,508.3333,4.631392273
20190111,13:00:00,0,46.57167,0.344333271,0.7366667,511.1111,3.002738877
20190111,14:00:00,0,39.56,0.475283999,3.525,375,2.366370935
20190111,15:00:00,0,36.27667,0.546993762,4.773333,327.7778,2.607550705
20190111,16:00:00,0,36.535,0.560443712,5.18,175,3.183238214
20190111,17:00:00,0,37.90333,0.548487561,5.183333,0,2.957726601
20190111,18:00:00,0,42.85833,0.461267039,3.896667,0,1.125923876
20190111,19:00:00,0,50.25833,0.352609187,2.063333,0,2.104883659
20190111,20:00:00,0,55.60667,0.300314601,1.41,0,1.037419086
20190111,21:00:00,0,59.10667,0.271646833,1.156667,0,1.123662939
20190111,22:00:00,0,60.03,0.26710928,1.24,0,1.183744828
20190111,23:00:00,0,58.84167,0.283941395,1.683333,0,1.555469402
20190112,0:00:00,0,55.25833,0.328357461,2.55,0,1.292614701
20190112,1:00:00,0,55.67667,0.319397288,2.293333,0,1.277958563
20190112,2:00:00,0,59.31333,0.274286017,1.361667,0,1.560185016
20190112,3:00:00,0,60.94,0.260184756,1.195,0,1.359026832
20190112,4:00:00,0,64.50833,0.223748199,0.4316667,0,1.542892612
20190112,5:00:00,0,63.86833,0.232608255,0.7216667,0,1.20460385
20190112,6:00:00,0,60.88333,0.261406694,1.24,0,1.776558237
20190112,7:00:00,0,58.10833,0.289483909,1.706667,0,1.327790663
20190112,8:00:00,0,56.17667,0.302904545,1.71,19.44444,1.042785676
20190112,9:00:00,0,54.615,0.327786601,2.325,166.6667,1.164178892
20190112,10:00:00,0,60.05833,0.274989252,1.655,338.8889,1.282867734
20190112,11:00:00,0,57.24333,0.308437348,2.308333,455.5556,1.248948912
20190112,12:00:00,0,48.165,0.438206786,4.555,519.4444,1.534796268
20190112,13:00:00,0,47.24167,0.450242626,4.69,525,3.295085726
20190112,14:00:00,0,43.24333,0.539598417,6.245,466.6667,2.856158584
20190112,15:00:00,0,37.4,0.61108097,6.628333,352.7778,2.85930379
20190112,16:00:00,0,44.915,0.47427622,4.816667,175,2.553461189
20190112,17:00:00,0,42.05167,0.508766665,5.096667,0,2.471760893
20190112,18:00:00,0,51.45667,0.408326346,4.483333,0,2.261561898
20190112,19:00:00,0,62.57167,0.277629262,2.7,0,1.264144728
20190112,20:00:00,0,69.63167,0.210430983,1.745,0,1.331980592
20190112,21:00:00,0,78.18333,0.144386326,1.105,0,1.928732007
20190112,22:00:00,0,70.45333,0.201053937,1.491667,0,1.91918687
20190112,23:00:00,0,66.02667,0.23123097,1.495,0,1.357080841
20190113,0:00:00,0,62.44333,0.263205799,1.903333,0,2.543831217
20190113,1:00:00,0,59.25333,0.282480308,1.751667,0,1.293581375
20190113,2:00:00,0,46.65333,0.380510961,2.15,0,1.263922098
20190113,3:00:00,0,34.76167,0.499365856,3.143333,0,1.289246002
20190113,4:00:00,0,29.89,0.563039183,3.823333,0,1.397545535
20190113,5:00:00,0,27.51833,0.606563004,4.41,0,1.19885316
20190113,6:00:00,0,19.75,0.776128888,6.493333,0,2.390611432
20190113,7:00:00,0,17.06,0.833232141,7.046667,0,1.623233807
20190113,8:00:00,0,20.55667,0.75138544,6.17,13.88889,1.619211428
20190113,9:00:00,0,21.60833,0.740841605,6.158333,183.3333,1.912231736
20190113,10:00:00,0,26.515,0.683596601,5.93,336.1111,1.440931463
20190113,11:00:00,0,32.825,0.589773696,5.096667,450,1.456498432
20190113,12:00:00,0,33.20833,0.671462925,7.056667,513.8889,2.039154423
20190113,13:00:00,0,26.62667,0.86323203,9.371667,516.6667,1.678927044
20190113,14:00:00,0,23.855,0.954326571,10.315,452.7778,1.960367229
20190113,15:00:00,0,23.71833,1.042180175,11.61333,338.8889,1.938736796
20190113,16:00:00,0,26.125,1.020586566,11.78167,191.6667,1.890655343
20190113,17:00:00,0,26.69667,0.999064843,11.57667,13.88889,1.817603371
20190113,18:00:00,0,26.275,0.962857989,10.93333,0,2.045542087
20190113,19:00:00,0,30.17,0.84250929,9.746667,0,1.162822882
20190113,20:00:00,0,36.43333,0.705823148,8.515,0,1.239019701
20190113,21:00:00,0,38.18,0.660664114,7.951667,0,1.097672513
20190113,22:00:00,0,40.325,0.621786243,7.58,0,1.20485942
20190113,23:00:00,0,47.92333,0.52401039,7.07,0,1.735768496
20190114,0:00:00,0,51.33833,0.493915623,7.196667,0,1.472873168
20190114,1:00:00,0,56.01833,0.428302188,6.593333,0,1.552947023
20190114,2:00:00,0,51.50667,0.492769006,7.213333,0,1.481646826
20190114,3:00:00,0,58.59,0.418205125,7.123333,0,1.131796422
20190114,4:00:00,0,61.61167,0.396678672,7.458333,0,1.379040503
20190114,5:00:00,0,59.79667,0.42316134,7.728333,0,1.11118356
20190114,6:00:00,0,59.105,0.425041759,7.543333,0,1.161027375
20190114,7:00:00,0,59.055,0.416113515,7.215,0,2.27532288
20190114,8:00:00,0,57.005,0.425561878,6.83,16.66667,1.823762989
20190114,9:00:00,0,51.585,0.483172707,6.95,183.3333,1.117728665
20190114,10:00:00,0,48.82333,0.519857979,7.208333,341.6667,2.050375339
20190114,11:00:00,0,43.09833,0.571515113,7.043333,455.5556,2.815514104
20190114,12:00:00,0,22.3,0.907593886,9.265,519.4444,2.872295097
20190114,13:00:00,0,23.13833,0.929319519,9.778333,522.2222,2.986581447
20190114,14:00:00,0,22.31,0.991830064,10.59167,466.6667,2.975266712
20190114,15:00:00,0,24.45167,0.98536013,10.91333,352.7778,2.734536832
20190114,16:00:00,0,28.75833,0.869006336,9.91,197.2222,1.701802831
20190114,17:00:00,0,29.435,0.856149095,9.83,16.66667,1.59065343
20190114,18:00:00,0,28.51167,0.882392076,10.08667,0,1.299887679
20190114,19:00:00,0,24.835,0.905559347,9.725,0,1.154347038
20190114,20:00:00,0,24.60167,0.859387451,8.901667,0,1.264922561
20190114,21:00:00,0,23.71833,0.854881911,8.651667,0,2.101737955
20190114,22:00:00,0,23.17833,0.824063959,8.006667,0,1.193026803
20190114,23:00:00,0,19.265,0.907856548,8.701667,0,1.83587242
20190115,0:00:00,0,22.91667,0.757654846,6.728333,0,2.149345273
20190115,1:00:00,0,22.04667,0.771224047,6.823333,0,1.439725219
20190115,2:00:00,0,31.57333,0.66719359,6.611667,0,1.317281824
20190115,3:00:00,0,30.85667,0.689721986,6.943333,0,1.065819724
20190115,4:00:00,0,18.79667,0.817464701,7.076667,0,1.159349333
20190115,5:00:00,0,19.14,0.793229307,6.7,0,1.447853485
20190115,6:00:00,0,19.155,0.765699237,6.19,0,1.251143885
20190115,7:00:00,0,19.88833,0.72604275,5.553333,0,1.17947901
20190115,8:00:00,0,20.18667,0.707022509,5.225,16.66667,1.379918408
20190115,9:00:00,0,18.775,0.699908719,4.828333,194.4444,1.064832687
20190115,10:00:00,0,15.21667,0.769003799,5.565,352.7778,1.09690705
20190115,11:00:00,0,14.12167,0.811220867,6.151667,472.2222,1.089136714
20190115,12:00:00,0,13.54333,1.028275798,9.533333,533.3333,1.27585819
20190115,13:00:00,0,16.63333,0.983777085,9.416667,530.5556,2.044357289
20190115,14:00:00,0,17.35333,0.984063034,9.55,472.2222,2.059524173
20190115,15:00:00,0,15.28,1.079537548,10.56333,355.5556,1.910293647
20190115,16:00:00,0,17.845,1.080107004,11.03333,200,1.699385488
20190115,17:00:00,0,26.02833,0.946249716,10.62167,19.44444,1.258127793
20190115,18:00:00,0,31.2,0.880190771,10.62333,0,1.747818484
20190115,19:00:00,0,36.94,0.736174472,9.256667,0,0.980245157
20190115,20:00:00,0,43.89167,0.56354688,7.043333,0,1.129501436
20190115,21:00:00,0,51.47667,0.42478353,5.055,0,1.273921608
20190115,22:00:00,0,55.95833,0.356312012,3.928333,0,1.307215733
20190115,23:00:00,0,59.745,0.317635636,3.573333,0,1.353588865
20190116,0:00:00,0,63.69167,0.289539018,3.723333,0,1.170239353
20190116,1:00:00,0,64.63333,0.280873079,3.665,0,1.285170993
20190116,2:00:00,0,66.155,0.260597974,3.226667,0,1.250155794
20190116,3:00:00,0,66.85,0.246973389,2.761667,0,1.272624671
20190116,4:00:00,0,67.93,0.23718006,2.658333,0,1.252815993
20190116,5:00:00,0,67.32167,0.236435245,2.35,0,1.26599328
20190116,6:00:00,0,67.38167,0.235441339,2.316667,0,1.054673349
20190116,7:00:00,0,67.28,0.234079892,2.191667,0,1.338025402
20190116,8:00:00,0,67.65167,0.226164833,1.87,16.66667,1.237927727
20190116,9:00:00,0,67.29,0.226900609,1.76,194.4444,1.305881444
20190116,10:00:00,0,65.37667,0.233690002,1.378333,352.7778,1.196511091
20190116,11:00:00,0,61.94333,0.273588463,2.26,466.6667,1.175716659
20190116,12:00:00,0,49.10333,0.460684086,5.535,527.7778,1.35237297
20190116,13:00:00,0,45.8,0.536898318,6.841667,513.8889,1.616422896
20190116,14:00:00,0,41.22,0.614205121,7.621667,455.5556,2.201979729
20190116,15:00:00,0,40.61333,0.655547512,8.428333,177.7778,1.94792432
20190116,16:00:00,0,37.83833,0.691861096,8.55,141.6667,1.546399837
20190116,17:00:00,0,39.06,0.67497817,8.478333,16.66667,1.278617705
20190116,18:00:00,0,50.91333,0.516604508,7.726667,0,1.282399078
20190116,19:00:00,0,62.09333,0.34645519,5.675,0,1.429049607
20190116,20:00:00,0,71.09333,0.231083753,3.758333,0,1.291292028
20190116,21:00:00,0,77.95833,0.156807902,2.113333,0,1.241979697
20190116,22:00:00,0,81.73667,0.121538291,1.181667,0,1.408112843
20190116,23:00:00,0,83.89333,0.104241714,0.795,0,1.408643293
20190117,0:00:00,0,88.47833,0.071876737,0.2866667,0,2.717339349
20190117,1:00:00,0,86.62667,0.083983892,0.3783333,0,1.829597524
20190117,2:00:00,0,80.97333,0.124210143,0.915,0,1.106423933
20190117,3:00:00,0,77.25667,0.149726563,1.031667,0,1.194835213
20190117,4:00:00,0,76.74167,0.149876542,0.735,0,1.259353447
20190117,5:00:00,0,79.675,0.134191854,1.071667,0,1.311575769
20190117,6:00:00,0,82.585,0.115462885,1.13,0,1.894905612
20190117,7:00:00,0,85.54667,0.093069959,0.725,0,1.852289146
20190117,8:00:00,0,86.07167,0.089344546,0.6716667,0,1.589184734
20190117,9:00:00,0,89.02,0.069087139,0.405,27.77778,1.846343149
20190117,10:00:00,0,84.43,0.100115904,0.705,69.44444,2.300906667
20190117,11:00:00,0,89.29333,0.067856546,0.505,72.22222,2.661707458
20190117,12:00:00,0,88.82833,0.071981514,0.7333333,161.1111,2.671526921
20190117,13:00:00,0,89.98167,0.063831564,0.5783333,69.44444,3.362956633
20190117,14:00:00,0,83.975,0.106374557,1.146667,55.55556,2.74955122
20190117,15:00:00,0,75.72833,0.169919116,1.888333,52.77778,2.33356009
20190117,16:00:00,0,76.36667,0.164623958,1.818333,47.22222,2.351720149
20190117,17:00:00,0,75.70833,0.167362443,1.665,0,2.266391194
20190117,18:00:00,0,74.645,0.173606867,1.578333,0,1.452535478
20190117,19:00:00,0,72.89333,0.181907996,1.298333,0,2.522117131
20190117,20:00:00,0,70.88,0.19378695,1.181667,0,2.469118017
20190117,21:00:00,0,74.02167,0.165360887,0.565,0,3.224002855
